protected_root,path,size_bytes,sha256
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\reproduce_manuscript.py,308,c7da9bac462c1fd2a89fe67d62617f3dbf6221a7f4ab3427b96b4b1ddd2cd709
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\revision_restart\phase1_divider_residual_analysis.py,29725,be1d2eb86de38c8b27aacb4aadd41fd8f33786ad80d247ed2e999e5bb94ba03b
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\revision_restart\phase2_descriptor_value_analysis.py,28824,c8bee6391d206320fb7fb4ee2fc432fdc9349cc4d095ebe29b61007d1f63d7f4
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\revision_restart\phase3_statistical_reframing.py,43830,c2ef9fdf1818b585d81a73e0425de7e74baebae3781365980bfe314769573075
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\revision_restart\phase4_independent_matrix_benchmark.py,24966,06124be397ac9b3f79a96589105c52e62a56f00ea4ab51222167d1624a335777
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\revision_restart\phase4_validation_runner.py,9313,c53dae97b8b891602abad82e6c807ccc3cd47fd61c091c9cf23a5a52c0131fe5
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\revision_restart\phase5_prepare_review_packages.py,40414,e06118289413d403adb645b8b880743849872ba81ed0c28a38759caf57c9053d
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\revision_restart\phase7_generate_divider_residual_figure.py,6632,5d43e735baa14211e5724a5d8bd67c2cbca625fa0cc5980fac3f33d055bad4c2
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\revision_restart\phase8_final_qa_audit.py,19758,7523a9b0e9e142a435c88a5811752ee08d5dc158283ddc447c1cbd192d67c5ce
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\revision_restart\phase9_sync_review_packages.py,55585,df215c37739ca012bfa4d0b0b9c14d75743b2b8e74e12027ae8d0fcedceea095
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\revision_v2\r3_statistical_summaries.py,33339,4d8e8990ff6130bb69da80a49338022f8a0cb5ac5f0a249020b040b3cc3f8fdc
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\revision_v2\r4_generate_publication_figures.py,48058,e5ba16358f6314243938d6b0bbf396e13a9de6d7f2a320ea6a8e12a0f6aada79
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\run_phase03.py,274,38112739a7f6ad39476231cf3e56d35e4b9edbffaadcf1638ad3a82067b14933
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\run_phase04.py,274,5bc99baf6e9304a8f031a89806dd014a153efedd595be7665a9206b9a81e156b
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\run_phase05.py,274,e58b75215020033e2128c79774f473831b88082a93bb3eddee4bd99a145fc22a
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\run_phase05_1.py,280,b85114f7eb0d9b8fb4c3e9296ed93ced13b3c04eb5f6bbcf3ae0a9d174564112
public_release\spine-divider-residuals,public_release\spine-divider-residuals\scripts\run_phase06.py,262,35486e713adcc6306786efb220a35443df829b9a7087daef12391a75c3446a0f
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\__init__.py,284,17e733f9c90fe30b88074d89265b8def182ca66208f82d94bf209a17c66b24bc
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\active.py,12653,1d2cd0aa633fbf9c9da86c71a18febe337d537150e260f0cf5db55835f0e26fc
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\channels.py,9262,b65c8dc8ebc7a5f1411dc0af5acd5dfbed1f04234009748817bcbe7b6043d5a7
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\cli.py,2735,565549f3f2abeae096fd55aee0757b924eaed65d7fdb5b8ceb118053f3525e4b
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\compartments.py,1086,438a7e256391063ac0b817711e86544fe5144990f05a92af3e8e5092b3b2c812
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\config.py,702,23213e43ee03972755fb0f0f65902f8157fcd3de11935efc3249266eaeacca0c
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\geometry.py,4234,3e74adb91ad11297da96b222ad715852c0a9dcc0be0ae1c46480ae29bd940d68
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\impedance.py,10918,c8ee75e9ac7848c6dc78c2d0e9c245a020a1ef052d0b91b1fde98e507b2af483
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\io.py,973,3bd7b060658286dc06b11e493b26ec7c81589617733c3936ed798aa4a18d438c
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\metrics.py,4279,024af59bed7cb3d8480fb16bcf0d3fd2d301af516d2efd8e62f65b9e5a847722
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\morphology.py,9062,f9cf9271f5c88b878b31345459b5e63768b0939748220d0cc70c79c96d53beeb
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\network.py,6076,1f0e5cc86c30f1f2d587c1b67c2204ce2327e60ecbd12d75dad56589ae3c50f1
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\passive.py,7599,19407d756e08303814ebc163d82641b7a66b684127f6b15632dc23f8d4c94254
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\phase03.py,29746,154e151a214b7ce94ce37bfb81570de2d7d7c58d3bd86cc6ff12002a1fc4cf7b
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\phase04.py,31793,1ed00065e85430996f7831c3085cdc545d39013e55bc6cf8a5deda295f344736
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\phase05.py,42586,6be8dc3faa6c234992f2ed37d42510ad04629c8f4cba581d210240a601cd0423
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\phase05_1.py,25716,69b0d453e58ec668964ea716babc092c0a31c382aa054e62b12eaad4be6744db
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\phase06.py,45802,016cfbcec53db54dcea3bf2570bcc3650e28b8cf176b0bc7c5b2bc11a7cc4282
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\plotting.py,1159,95c26eb9924eff36868f963a089d95aa974d514b418e88d3416f741cdfe2c38f
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\protocols.py,26719,5979da336c50cd03881d588a4a9b8f6de74070129d7128ffee5481358938009e
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\sensitivity.py,67,31cef7f9022da0a5c9404d139d455b50c93a7175e2fe07e217f3064bf80d140c
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\solvers.py,130,2d6370b6ce09dd212086130c06fc63a624512df178629b1572ff2e04c3abf9c0
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\sweeps.py,67,538b6d8ed78eb6d6b4a0d07c13c5776d1373b76a610b550a284ea031ec993ff4
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\synapses.py,9326,500fdb262c27c54301e04607e123d4f168ba1d36a78ec5391634076e2b881c42
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\units.py,2154,03d1758eb421d74c80543894f186683ef1106c81d3867c13ca60e5e7dfec0a45
public_release\spine-divider-residuals,public_release\spine-divider-residuals\src\spine\validation.py,76,0c40a14ac87df796db6971a3e5d8c7c496c709ce67a876f0333044b706ee1823
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\final\CLAIM_NUMERIC_AUDIT.md,2458,395b40e48ab81a3d17fae852c6583fc55cb87d8b7ac4dafc95b9a06a3fa1d389
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\final\FIGURE_QA_REPORT.md,1432,b77b8078210ef16b9aaa755cc2eb95c6b835da4f61649b5b9090a6ec44caba7c
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\final\FINAL_HUMAN_README.md,1190,38273dc257a285a1cdbc8b78d2f16a9fb6456cc01354d96dc95bb5b61c3c89e9
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\final\FINAL_SUBMISSION_QA_REPORT.md,3195,92ac8bbf8d896ed992380bd51ca6aa3efba0335a3d26494e6ed6e394770d5998
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\final\GITHUB_ACTION_REQUIRED.md,581,b70f81e3805eb800ba98f774a54a3cc4828b9e49e71047ac81187da74d2b8b54
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\final\JOURNAL_STRATEGY.md,1692,79fe36c7f8f7771fbfeef311c93920f417a5edae666397e5f9c6bc81ec257e63
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\final\RELEASE_AUDIT.md,1536,824c609b32a57f5f17ea300226cad66f341c4a578493e3dcfef003dd642dc814
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\final\SUBMISSION_PORTAL_FIELD_GUIDE.md,5827,69d0172b7e58911da812706a4bc50efd136b42f613e0f84acb7299d8b4c57380
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\final\ZENODO_DOI_ACTION_REQUIRED.md,1057,772d21966fc116c1288507c3ad44bf127fd5cec4cde348a31811fa01a117bc5c
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\build.ps1,3008,dd0e59777c56bf43af43a9508c20b192f81c2d6f43b628c439923da544a02315
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\build.sh,2253,aa6c95c8aa63994c9c3773ed794303793ea4402dd7e3a374dc34ca5ebc9e7215
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\BUILD_INSTRUCTIONS.md,1592,db896ce4183f7cb74a3b39ce3201345d3c653c9879b260a5ec5a21b05e325e35
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\CLAIM_TO_SOURCE_LEDGER.csv,7989,fbb2c45fbc6bf606c71597c03b314753eebf2f1e6407ebc3bd1367515c64c44b
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\cover_letter.docx,37504,2c988e8fc6e2d40e560b41ed4486bfee6f8377612cd0b71c4fcd5dfd3a1ab810
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\cover_letter.pdf,177405,2bae6b531cde0529f129341238a9413f6f7fa8e23d3cfe184883cffe3efb1514
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\extended_data\README.md,211,b115f108872796db5000fe8499068d9a01865dcb1635cf963f95f084b9cead22
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\FIGURE_SOURCE_MANIFEST.csv,6341,d9f29041f3adecf14ce968f6266b9d3421d8498ca4ca8a473a77f4836118174c
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig1_architecture.pdf,56008,162ccad468b689288f30312c3ef3e9ee626cae42c92ea78982d40db77f00a173
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig1_architecture.png,33139,600ed674c83147bc0f87f1852d6a3c964e57f03e7d575f14cb172a9c53cf5d4b
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig1_architecture.svg,6676,b470af1ac7b42fcba92a7a7480fb0bca3ab8c98f4b015f377b7475064e1cbac3
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig2_baseline_traces.pdf,78215,c007a47e8a91e32733d69e3a97969647003fda53a29d9214eb04be82d8aef163
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig2_baseline_traces.png,25110,a86f5737c67998b6c31b8621fcd66f3c8a9d77bb3a04ba8d86a9c9d2bd09db96
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig2_baseline_traces.svg,1194114,e94bc84e209fdf3b38761d300122433b1ee15f82cc33229903100f8f775cb4e6
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig3_divider_residuals.pdf,130582,42d6f9b68fe1bdbe05600e7d173099324e2b99dedaeb478fb17804eb1871c301
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig3_divider_residuals.png,618218,016d1042588af951b5979e58f01fcb0a3485766f41a42dfb18b92d3e8425d932
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig3_divider_residuals.svg,1305365,0290dd78d2437e5e20db111739aa0c9fe0cd85de255b224bd102d44caf1adaa8
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig3_load_normalization.pdf,85911,2c983f47d011231bd8bc900188e13cfe172633e213fddddd7ba302e5bb955dad
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig3_load_normalization.png,32419,9e2246ed34ec45277ffddbcfa967e77457b68645d7fb00f5ad93dae6a58dbc9f
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig3_load_normalization.svg,97936,6f1db2e8d194c86531a8b4bc14af885cc54bede5c730cf7f291e5722f3568393
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig4_passive_domain.pdf,83468,a44d32086ed56b2e90e198a3e314d6da0373468cc5bdb00b05660dc7758b6388
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig4_passive_domain.png,32132,952ab9f7219d0f7f260a8211085a980d2a36cbd3f4e36c423568c2c8fb0befb7
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig4_passive_domain.svg,14156,c36b726c07b141aded3bb31936a19bef90e541a2900c85b56a5a898c7093c5eb
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig5_passive_limitations.pdf,89337,f49533973532c1f3a0588d34e4a32873687c80df11fa381771c762d5742e5032
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig5_passive_limitations.png,30748,3a94a9d0347bc01c971f8585dc3eaf5c5000f59e953d928c3b250822671920c6
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig5_passive_limitations.svg,19332,e0556eca7ee6abfd54a2de9940304057652dd32ae682cc1a258d5866225008b4
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig6_active_domain.pdf,86585,99a9f4fa666ef7c46962ab35a7ad310a32aa16bbd92d52ac633fdc130285ec8f
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig6_active_domain.png,31134,a57712a861f18a6ce8b0ce9071b854163bf4c507289bb847da035abff0d6c9cc
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig6_active_domain.svg,23861,d2c75967536dbf9302020f9694a37ba5ec34d8bc43ff639a0745ef7ca5a9769e
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig7_uncertainty_radius.pdf,83047,53a2bfbc8355e2eaa82f7e3bce9cb250e88737b260929be97f6ea93b1a0cf8ec
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig7_uncertainty_radius.png,33625,7ff23c644f40ba11cad2902a9f13656642d6dacf6a431a45e411bddf731d9de6
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig7_uncertainty_radius.svg,18170,fdaaff1769b32019055f34c2518715b54847b750c7e43d39be9179fed2207e97
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig8_summary.pdf,93692,e2a1da6829971f3c146304aee937ecae026f373482e960f5f907c27212860e26
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig8_summary.png,49360,f891b5dd148eaa5b973a029ad6f9e755740987cd1a86be838fa4580df1394533
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\Fig8_summary.svg,10331,6a78cb8d6b2f49ec5178eb14fa1254b761f11ab32861570ebf07b86ddba6fedc
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS1_fixed_load_heatmap.pdf,76982,a347a10de56fe410c572752d78f9ba261db68154dff7022d8679fa356e214b35
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS1_fixed_load_heatmap.png,22857,83b93e2514ed56b0da50427877f9e4bfa0e0ec8eb4ce5d5b1b9289d11118d72e
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS1_fixed_load_heatmap.svg,58551,e1b113903cf64af6d700b587c2ac3fc5c39f01c324c2b6acd12344cc2d688c2d
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS2_dt_convergence.pdf,30597,aabc6ec3a1c842c6a25b1e0e42bd98eb06f7a11b754011c79a28d9fd39e522bb
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS2_dt_convergence.png,12672,6ae83d2cf46c6e0c59d8caa95041813403470cb04e79ddfc8d06ec5ca01cf049
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS2_dt_convergence.svg,3113,9747da72b874aac4df8ac071cd7e8f1a1dc6d2d90a10ae040d0f30020f182bae
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS3_spatial_convergence.pdf,31330,f1f0a9885a43315fc26c1c04f14d4a1ecf25ac4595b682ea055635625d50dfb5
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS3_spatial_convergence.png,14674,64cb12de67c4dd081302cbc802bba10dee07fad0b37fd2500dff5cac92f021e2
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS3_spatial_convergence.svg,3806,7391fb0d2ba4461f588977b26cc9e8ef33f457fafaf0cda830b4f7c94df25abb
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS4_neck_models.pdf,28060,7c92f0970c35fcbf8c666a780687c1ab3d7fb436c6b0168f4ed9521b48ff7b82
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS4_neck_models.png,11926,34f29091309f42831b5aa2045b7a1a96af345e8438a135e12f5453fea0e59f3e
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS4_neck_models.svg,4247,5f791708cf1c8cc85ed172dd9355ab9d099ece1b10ee30210e4a5b6d2cd40fca
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS5_smi_interval_width.pdf,28874,e0cb1d24d109cb396156778ccd5dc753bffcf78c5469fed8309f93ecc4b06dc7
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS5_smi_interval_width.png,13287,27f3c88ddbe3f4503e6950da171c23a63f98d3420d8f10ec4841c711b6b30402
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS5_smi_interval_width.svg,4103,29e5721fd873d863866bee1a6b862bb435c28649874d5b1c43c9764cfa120eba
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS6_active_protocol_strength.pdf,38391,70b182c5ba4780e7fc43b89d941d8f547e22082d17702b541cfbd43d0260e142
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS6_active_protocol_strength.png,14535,51bb131ef274a38939bc07ab7bb5715b8285f5703bb61e622fe49896d2c114e2
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS6_active_protocol_strength.svg,6121,c11492652a85cb0185ec070f823dd74c48f75ec4553aee32b68b0e9978d0ce06
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS7_active_impedance.pdf,28906,8d51c08ad5b6e9302c5201a4125b97bbbc66a74506a0206557412e57e2df13c8
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS7_active_impedance.png,12744,d8d6a8e19d2dbf922416b579b94324de1439ff42c0b2c6d49c1738af333422fd
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS7_active_impedance.svg,5034,c6d9226e66141307463223ea33e1eac50bd189fa67564e2266e83512ce3a89b8
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS8_phase06_smi_amplitude.pdf,27738,be0d34ddf5cf34be85cdea62ad6a978288b059d19c2aef82aaf34e6d4c223483
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS8_phase06_smi_amplitude.png,9707,bd429264bf43027f463fe9cdc73338e9abd24c203e33e3cf320ecca80cd1456d
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS8_phase06_smi_amplitude.svg,5826,52bd0fe8614350fb509d90b7f187a0b09a2f9e7dab00e0167afe54d17aabca9b
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS9_phase06_uncertainty.pdf,41668,2e7ee066930706f86b93ebee26490c156ca5b5f32c902a1ef5b28bd3ca2ae213
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS9_phase06_uncertainty.png,17221,21ca2c78d8a5e04c69bb8597d8f8eabaf3aa99ca488be5a77fbacc882bbd6902
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures\FigS9_phase06_uncertainty.svg,11032,342d93ef81710b08fd42939bb4f9ea3bfae419ebb0c527ff77894fc588581c6a
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig1_architecture.pdf,56008,162ccad468b689288f30312c3ef3e9ee626cae42c92ea78982d40db77f00a173
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig1_architecture.png,33139,600ed674c83147bc0f87f1852d6a3c964e57f03e7d575f14cb172a9c53cf5d4b
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig1_architecture.svg,6676,b470af1ac7b42fcba92a7a7480fb0bca3ab8c98f4b015f377b7475064e1cbac3
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig2_baseline_traces.pdf,78215,c007a47e8a91e32733d69e3a97969647003fda53a29d9214eb04be82d8aef163
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig2_baseline_traces.png,25110,a86f5737c67998b6c31b8621fcd66f3c8a9d77bb3a04ba8d86a9c9d2bd09db96
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig2_baseline_traces.svg,1194114,e94bc84e209fdf3b38761d300122433b1ee15f82cc33229903100f8f775cb4e6
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig3_divider_residuals.pdf,130582,42d6f9b68fe1bdbe05600e7d173099324e2b99dedaeb478fb17804eb1871c301
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig3_divider_residuals.png,618218,016d1042588af951b5979e58f01fcb0a3485766f41a42dfb18b92d3e8425d932
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig3_divider_residuals.svg,1305365,0290dd78d2437e5e20db111739aa0c9fe0cd85de255b224bd102d44caf1adaa8
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig3_load_normalization.pdf,85911,2c983f47d011231bd8bc900188e13cfe172633e213fddddd7ba302e5bb955dad
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig3_load_normalization.png,32419,9e2246ed34ec45277ffddbcfa967e77457b68645d7fb00f5ad93dae6a58dbc9f
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig3_load_normalization.svg,97936,6f1db2e8d194c86531a8b4bc14af885cc54bede5c730cf7f291e5722f3568393
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig4_passive_domain.pdf,83468,a44d32086ed56b2e90e198a3e314d6da0373468cc5bdb00b05660dc7758b6388
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig4_passive_domain.png,32132,952ab9f7219d0f7f260a8211085a980d2a36cbd3f4e36c423568c2c8fb0befb7
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig4_passive_domain.svg,14156,c36b726c07b141aded3bb31936a19bef90e541a2900c85b56a5a898c7093c5eb
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig5_passive_limitations.pdf,89337,f49533973532c1f3a0588d34e4a32873687c80df11fa381771c762d5742e5032
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig5_passive_limitations.png,30748,3a94a9d0347bc01c971f8585dc3eaf5c5000f59e953d928c3b250822671920c6
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig5_passive_limitations.svg,19332,e0556eca7ee6abfd54a2de9940304057652dd32ae682cc1a258d5866225008b4
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig6_active_domain.pdf,86585,99a9f4fa666ef7c46962ab35a7ad310a32aa16bbd92d52ac633fdc130285ec8f
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig6_active_domain.png,31134,a57712a861f18a6ce8b0ce9071b854163bf4c507289bb847da035abff0d6c9cc
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig6_active_domain.svg,23861,d2c75967536dbf9302020f9694a37ba5ec34d8bc43ff639a0745ef7ca5a9769e
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig7_uncertainty_radius.pdf,83047,53a2bfbc8355e2eaa82f7e3bce9cb250e88737b260929be97f6ea93b1a0cf8ec
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig7_uncertainty_radius.png,33625,7ff23c644f40ba11cad2902a9f13656642d6dacf6a431a45e411bddf731d9de6
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig7_uncertainty_radius.svg,18170,fdaaff1769b32019055f34c2518715b54847b750c7e43d39be9179fed2207e97
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig8_summary.pdf,93692,e2a1da6829971f3c146304aee937ecae026f373482e960f5f907c27212860e26
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig8_summary.png,49360,f891b5dd148eaa5b973a029ad6f9e755740987cd1a86be838fa4580df1394533
public_release\spine-divider-residuals,public_release\spine-divider-residuals\submission\nature_neuroscience\figures_publication\Fig8_summary.svg,10331,6a78cb8d6b2f49ec5178eb14fa1254b761f11ab32861570ebf07b86ddba6fedc
